1,-1,55,723,141,353,1,-1,-1,-1
1,-1,737,498,126,319,1,-1,-1,-1
1,-1,1095,202,71,223,1,-1,-1,-1
1,-1,376,195,79,208,1,-1,-1,-1
1,-1,885,171,74,185,1,-1,-1,-1
1,-1,0,708,60,369,1,-1,-1,-1
1,-1,341,514,128,352,1,-1,-1,-1
1,-1,682,224,86,185,1,-1,-1,-1
1,-1,577,184,80,184,1,-1,-1,-1
1,-1,489,153,71,171,1,-1,-1,-1
1,-1,286,429,99,334,1,-1,-1,-1
2,-1,1091,208,89,217,1,-1,-1,-1
2,-1,53,723,143,354,1,-1,-1,-1
2,-1,735,496,131,322,1,-1,-1,-1
2,-1,881,166,81,190,1,-1,-1,-1
2,-1,0,714,63,364,1,-1,-1,-1
2,-1,309,506,156,363,1,-1,-1,-1
2,-1,375,194,79,206,1,-1,-1,-1
2,-1,579,177,78,191,1,-1,-1,-1
2,-1,748,132,74,213,1,-1,-1,-1
2,-1,488,155,73,167,1,-1,-1,-1
2,-1,683,226,84,179,1,-1,-1,-1
3,-1,48,726,149,353,1,-1,-1,-1
3,-1,739,496,122,321,1,-1,-1,-1
3,-1,1106,208,86,221,1,-1,-1,-1
3,-1,872,168,92,188,1,-1,-1,-1
3,-1,318,519,150,340,1,-1,-1,-1
3,-1,0,718,63,359,1,-1,-1,-1
3,-1,377,194,82,203,1,-1,-1,-1
3,-1,581,174,74,200,1,-1,-1,-1
3,-1,749,124,77,217,1,-1,-1,-1
4,-1,736,497,117,319,1,-1,-1,-1
4,-1,43,723,151,357,1,-1,-1,-1
4,-1,1099,206,106,218,1,-1,-1,-1
4,-1,319,514,144,355,1,-1,-1,-1
4,-1,872,166,89,197,1,-1,-1,-1
4,-1,377,195,85,201,1,-1,-1,-1
4,-1,0,714,64,366,1,-1,-1,-1
4,-1,754,132,73,207,1,-1,-1,-1
4,-1,1450,247,86,156,1,-1,-1,-1
4,-1,579,171,77,200,1,-1,-1,-1
4,-1,490,152,71,173,1,-1,-1,-1
4,-1,965,124,74,213,1,-1,-1,-1
5,-1,735,493,114,326,1,-1,-1,-1
5,-1,30,723,162,357,1,-1,-1,-1
5,-1,302,501,156,378,1,-1,-1,-1
5,-1,1107,207,103,223,1,-1,-1,-1
5,-1,873,167,90,195,1,-1,-1,-1
5,-1,1449,247,86,157,1,-1,-1,-1
5,-1,376,199,84,193,1,-1,-1,-1
5,-1,966,124,66,216,1,-1,-1,-1
5,-1,755,123,75,215,1,-1,-1,-1
5,-1,578,171,76,204,1,-1,-1,-1
5,-1,1028,135,57,212,1,-1,-1,-1
6,-1,729,494,116,326,1,-1,-1,-1
6,-1,31,726,157,353,1,-1,-1,-1
6,-1,870,174,96,185,1,-1,-1,-1
6,-1,1452,238,87,169,1,-1,-1,-1
6,-1,295,502,162,380,1,-1,-1,-1
6,-1,1112,196,98,237,1,-1,-1,-1
6,-1,576,164,77,208,1,-1,-1,-1
6,-1,967,130,67,208,1,-1,-1,-1
6,-1,371,187,75,197,1,-1,-1,-1
6,-1,1027,134,57,216,1,-1,-1,-1
6,-1,755,121,81,216,1,-1,-1,-1
6,-1,0,716,65,362,1,-1,-1,-1
7,-1,728,494,112,329,1,-1,-1,-1
7,-1,37,729,151,345,1,-1,-1,-1
7,-1,873,168,89,190,1,-1,-1,-1
7,-1,1456,238,78,168,1,-1,-1,-1
7,-1,1104,194,110,236,1,-1,-1,-1
7,-1,759,121,75,218,1,-1,-1,-1
7,-1,375,198,78,195,1,-1,-1,-1
7,-1,1031,132,52,215,1,-1,-1,-1
7,-1,579,163,75,211,1,-1,-1,-1
7,-1,284,486,157,409,1,-1,-1,-1
7,-1,965,134,67,203,1,-1,-1,-1
8,-1,36,736,149,333,1,-1,-1,-1
8,-1,724,492,118,335,1,-1,-1,-1
8,-1,874,173,86,185,1,-1,-1,-1
8,-1,1458,238,74,167,1,-1,-1,-1
8,-1,376,188,72,195,1,-1,-1,-1
8,-1,282,489,153,399,1,-1,-1,-1
8,-1,1034,132,58,211,1,-1,-1,-1
8,-1,762,125,68,213,1,-1,-1,-1
8,-1,967,142,64,192,1,-1,-1,-1
8,-1,576,161,79,209,1,-1,-1,-1
8,-1,495,146,71,179,1,-1,-1,-1
9,-1,715,494,118,330,1,-1,-1,-1
9,-1,875,178,92,181,1,-1,-1,-1
9,-1,1458,235,79,170,1,-1,-1,-1
9,-1,282,500,148,387,1,-1,-1,-1
9,-1,30,736,151,337,1,-1,-1,-1
9,-1,377,189,69,194,1,-1,-1,-1
9,-1,1030,133,60,207,1,-1,-1,-1
9,-1,579,165,77,208,1,-1,-1,-1
9,-1,1535,267,52,143,1,-1,-1,-1
9,-1,433,194,55,205,1,-1,-1,-1
9,-1,758,127,77,213,1,-1,-1,-1
9,-1,1156,239,68,196,1,-1,-1,-1
10,-1,703,501,122,337,1,-1,-1,-1
10,-1,881,176,86,185,1,-1,-1,-1
10,-1,1461,230,73,175,1,-1,-1,-1
10,-1,283,497,143,393,1,-1,-1,-1
10,-1,25,743,156,327,1,-1,-1,-1
