1,4947,1022.00,634.00,55.00,120.00,1,-1,-1,-1
1,4946,589.00,777.00,55.00,102.00,1,-1,-1,-1
1,4945,140.00,110.00,40.00,91.00,1,-1,-1,-1
1,4944,547.00,87.00,35.00,86.00,1,-1,-1,-1
1,4943,331.00,23.00,35.00,107.00,1,-1,-1,-1
1,4942,629.00,771.00,43.00,107.00,1,-1,-1,-1
1,4941,563.00,269.00,31.00,102.00,1,-1,-1,-1
1,4940,841.00,786.00,55.00,94.00,1,-1,-1,-1
1,4939,153.00,4.00,41.00,72.00,1,-1,-1,-1
1,4938,96.00,234.00,40.00,89.00,1,-1,-1,-1
1,4937,753.00,558.00,49.00,129.00,1,-1,-1,-1
1,4936,939.00,563.00,47.00,134.00,1,-1,-1,-1
2,4948,597.00,274.00,38.00,96.00,1,-1,-1,-1
2,4946,585.95,778.10,54.11,100.80,1,-1,-1,-1
2,4945,139.10,110.76,39.79,89.47,1,-1,-1,-1
2,4944,549.22,86.49,35.57,85.03,1,-1,-1,-1
2,4943,330.92,21.24,35.16,108.52,1,-1,-1,-1
2,4942,629.69,769.80,40.62,104.40,1,-1,-1,-1
2,4941,562.24,267.25,32.52,103.50,1,-1,-1,-1
2,4940,837.36,785.41,57.28,95.18,1,-1,-1,-1
2,4939,153.83,5.30,39.34,70.39,1,-1,-1,-1
2,4938,93.39,236.18,40.22,85.63,1,-1,-1,-1
2,4937,751.03,558.93,49.94,131.15,1,-1,-1,-1
2,4936,938.60,564.21,45.80,135.58,1,-1,-1,-1
3,4952,346.00,581.00,66.00,157.00,1,-1,-1,-1
3,4951,971.00,624.00,58.00,121.00,1,-1,-1,-1
3,4950,938.00,346.00,37.00,105.00,1,-1,-1,-1
3,4949,581.00,497.00,45.00,99.00,1,-1,-1,-1
3,4948,597.21,274.48,38.57,95.05,1,-1,-1,-1
3,4945,137.17,109.29,40.72,91.48,1,-1,-1,-1
3,4944,549.27,85.67,35.75,84.66,1,-1,-1,-1
3,4943,330.09,21.46,34.93,107.03,1,-1,-1,-1
3,4942,629.86,766.48,41.17,107.92,1,-1,-1,-1
3,4941,560.39,266.74,33.40,103.47,1,-1,-1,-1
3,4940,831.08,779.44,65.78,102.42,1,-1,-1,-1
3,4939,152.71,3.82,41.58,72.48,1,-1,-1,-1
3,4938,90.36,241.65,38.45,79.47,1,-1,-1,-1
3,4937,750.28,554.50,48.44,130.81,1,-1,-1,-1
3,4936,938.01,563.89,44.99,132.70,1,-1,-1,-1
4,4945,136.06,110.53,41.62,93.06,1,-1,-1,-1
4,4944,548.39,83.33,36.60,86.49,1,-1,-1,-1
4,4943,329.14,20.33,35.65,109.15,1,-1,-1,-1
4,4941,559.22,266.89,34.39,104.73,1,-1,-1,-1
4,4940,828.16,778.73,70.17,103.84,1,-1,-1,-1
4,4939,153.09,2.81,42.52,73.47,1,-1,-1,-1
4,4937,751.27,550.36,48.54,133.14,1,-1,-1,-1
4,4936,940.76,562.71,41.71,117.39,1,-1,-1,-1
5,4945,135.86,110.31,41.78,92.22,1,-1,-1,-1
5,4944,548.92,83.90,36.82,86.27,1,-1,-1,-1
5,4943,329.00,21.46,35.69,107.67,1,-1,-1,-1
5,4941,559.33,267.45,33.91,104.04,1,-1,-1,-1
5,4940,825.35,776.19,70.88,105.17,1,-1,-1,-1
5,4939,153.88,3.32,42.92,73.78,1,-1,-1,-1
5,4936,940.32,562.08,45.58,128.30,1,-1,-1,-1
6,4944,549.85,83.13,36.83,85.21,1,-1,-1,-1
6,4943,328.22,20.55,35.75,106.79,1,-1,-1,-1
6,4941,558.86,267.64,34.10,104.52,1,-1,-1,-1
6,4940,819.75,773.00,68.89,106.03,1,-1,-1,-1
6,4936,940.43,560.64,46.98,133.03,1,-1,-1,-1
7,4944,549.85,82.29,38.13,86.09,1,-1,-1,-1
7,4942,625.25,755.13,41.70,98.04,1,-1,-1,-1
7,4941,557.64,267.18,34.93,104.99,1,-1,-1,-1
7,4940,816.81,770.92,69.14,107.78,1,-1,-1,-1
7,4936,939.21,557.95,48.47,136.29,1,-1,-1,-1
8,4944,549.31,81.68,39.63,86.41,1,-1,-1,-1
8,4942,624.58,755.32,42.38,98.09,1,-1,-1,-1
8,4941,558.05,267.71,35.69,103.76,1,-1,-1,-1
8,4940,815.96,769.34,67.78,108.86,1,-1,-1,-1
9,4944,547.64,81.10,41.03,87.31,1,-1,-1,-1
9,4942,624.95,754.35,42.86,98.43,1,-1,-1,-1
9,4941,557.43,267.99,36.17,102.43,1,-1,-1,-1
9,4940,814.81,768.07,67.18,110.11,1,-1,-1,-1
10,4955,715.29,542.10,62.34,184.99,1,-1,-1,-1
10,4944,546.35,80.34,42.18,86.75,1,-1,-1,-1
10,4942,623.65,753.73,43.26,99.32,1,-1,-1,-1
10,4941,557.64,267.23,36.18,101.65,1,-1,-1,-1
10,4940,813.08,767.21,66.42,111.48,1,-1,-1,-1
11,4955,710.80,539.90,66.04,190.48,1,-1,-1,-1
11,4944,545.32,80.00,42.35,86.72,1,-1,-1,-1
11,4942,621.41,751.13,44.28,101.23,1,-1,-1,-1
11,4941,557.89,266.50,36.55,101.58,1,-1,-1,-1
11,4940,812.15,765.18,66.27,113.50,1,-1,-1,-1
12,4955,707.51,537.81,69.07,192.67,1,-1,-1,-1
12,4944,544.75,80.61,43.45,87.29,1,-1,-1,-1
12,4942,620.63,749.26,45.27,102.59,1,-1,-1,-1
12,4941,556.76,265.04,37.14,101.96,1,-1,-1,-1
12,4940,808.60,762.96,67.46,115.94,1,-1,-1,-1
13,4961,997.43,576.33,59.17,162.61,1,-1,-1,-1
13,4960,938.04,337.59,39.09,108.90,1,-1,-1,-1
13,4958,563.55,754.17,62.29,126.00,1,-1,-1,-1
13,4955,708.33,538.74,68.68,190.08,1,-1,-1,-1
13,4944,544.72,80.57,43.52,86.75,1,-1,-1,-1
13,4942,618.70,748.03,45.65,103.65,1,-1,-1,-1
13,4941,556.42,261.92,37.87,102.60,1,-1,-1,-1
13,4940,806.66,760.51,67.33,118.17,1,-1,-1,-1
14,4961,995.64,575.98,57.80,162.38,1,-1,-1,-1
14,4960,937.26,336.44,39.14,109.14,1,-1,-1,-1
14,4958,562.26,754.43,59.65,124.14,1,-1,-1,-1
14,4955,704.11,539.98,68.72,188.03,1,-1,-1,-1
14,4944,543.18,80.40,43.28,86.89,1,-1,-1,-1
14,4942,617.28,747.66,45.92,104.67,1,-1,-1,-1
14,4941,557.09,258.91,41.20,103.90,1,-1,-1,-1
14,4940,805.05,758.89,66.55,119.84,1,-1,-1,-1
15,4960,937.96,336.29,39.47,108.75,1,-1,-1,-1
15,4955,702.43,540.87,67.87,184.31,1,-1,-1,-1
15,4944,541.18,80.68,42.74,86.29,1,-1,-1,-1
15,4942,615.87,744.71,45.84,106.17,1,-1,-1,-1
15,4941,556.70,257.85,44.42,103.65,1,-1,-1,-1
15,4940,804.61,756.32,64.80,121.84,1,-1,-1,-1
16,4955,701.40,541.47,67.25,181.04,1,-1,-1,-1
16,4944,541.37,80.69,42.65,85.60,1,-1,-1,-1
16,4942,613.17,740.19,48.23,112.36,1,-1,-1,-1
16,4941,555.33,257.41,46.74,104.36,1,-1,-1,-1
16,4940,804.12,754.25,62.30,123.55,1,-1,-1,-1
17,4955,701.25,542.92,66.74,177.38,1,-1,-1,-1
17,4944,541.94,79.91,42.30,85.64,1,-1,-1,-1
17,4942,613.00,738.98,46.86,111.85,1,-1,-1,-1
17,4941,554.75,257.44,47.73,103.64,1,-1,-1,-1
17,4940,802.99,752.09,61.42,125.73,1,-1,-1,-1
18,4955,701.02,542.18,65.74,174.59,1,-1,-1,-1
18,4944,541.85,78.27,41.49,86.39,1,-1,-1,-1
18,4942,601.28,738.75,50.01,120.52,1,-1,-1,-1
18,4940,802.44,750.07,60.18,127.73,1,-1,-1,-1
19,4967,309.16,546.01,45.92,160.36,1,-1,-1,-1
19,4944,541.79,77.09,40.60,87.16,1,-1,-1,-1
19,4942,599.06,737.12,50.81,125.00,1,-1,-1,-1
19,4940,802.59,743.90,58.47,130.84,1,-1,-1,-1
20,4944,540.44,76.74,39.67,87.95,1,-1,-1,-1
20,4942,597.39,736.01,52.24,129.06,1,-1,-1,-1
20,4940,801.54,740.38,56.89,133.16,1,-1,-1,-1
21,4944,540.28,76.43,39.29,88.63,1,-1,-1,-1
21,4942,595.96,733.03,53.20,131.86,1,-1,-1,-1
21,4941,552.90,258.84,48.86,103.64,1,-1,-1,-1
21,4940,799.05,738.13,56.03,135.31,1,-1,-1,-1
22,4970,575.94,260.96,42.02,98.98,1,-1,-1,-1
22,4969,552.03,473.54,44.77,107.56,1,-1,-1,-1
22,4944,539.66,77.34,38.99,88.84,1,-1,-1,-1
22,4942,595.15,731.33,53.55,133.44,1,-1,-1,-1
22,4941,552.19,258.68,49.19,103.49,1,-1,-1,-1
22,4940,796.54,736.90,55.68,137.00,1,-1,-1,-1
23,4969,551.28,471.02,45.22,106.64,1,-1,-1,-1
23,4944,540.34,77.92,39.05,88.46,1,-1,-1,-1
23,4942,594.40,730.03,54.03,132.80,1,-1,-1,-1
23,4941,552.59,259.08,50.58,103.18,1,-1,-1,-1
23,4940,794.60,736.16,55.70,138.29,1,-1,-1,-1
24,4976,465.92,280.18,39.13,89.60,1,-1,-1,-1
24,4973,961.85,335.60,42.30,104.90,1,-1,-1,-1
24,4972,922.75,321.02,32.50,110.07,1,-1,-1,-1
24,4969,551.07,469.25,43.93,105.58,1,-1,-1,-1
24,4944,540.42,77.59,38.79,88.14,1,-1,-1,-1
24,4942,597.38,724.98,52.37,126.67,1,-1,-1,-1
24,4940,792.99,734.34,56.28,139.32,1,-1,-1,-1
25,4979,917.80,534.52,47.10,126.36,1,-1,-1,-1
25,4976,466.00,279.66,39.03,89.87,1,-1,-1,-1
25,4969,550.92,469.10,43.01,106.69,1,-1,-1,-1
25,4944,540.03,77.68,38.91,88.23,1,-1,-1,-1
25,4942,598.89,722.78,51.08,123.04,1,-1,-1,-1
25,4940,790.87,733.67,56.38,139.12,1,-1,-1,-1
26,4980,485.16,495.34,47.90,126.69,1,-1,-1,-1
26,4979,918.16,535.75,46.37,127.13,1,-1,-1,-1
26,4976,464.80,279.55,39.21,89.11,1,-1,-1,-1
26,4969,549.78,469.09,42.84,108.59,1,-1,-1,-1
26,4944,539.22,76.59,39.00,88.58,1,-1,-1,-1
26,4942,597.59,721.81,49.82,120.08,1,-1,-1,-1
26,4940,788.73,732.64,55.30,139.35,1,-1,-1,-1
27,4982,545.67,724.48,47.69,136.26,1,-1,-1,-1
27,4980,487.43,496.17,43.73,115.84,1,-1,-1,-1
27,4979,918.71,534.37,46.05,131.68,1,-1,-1,-1
27,4976,464.17,279.93,39.02,88.78,1,-1,-1,-1
27,4969,549.69,468.73,42.90,108.74,1,-1,-1,-1
27,4944,538.62,74.78,39.63,88.91,1,-1,-1,-1
27,4940,787.81,732.30,53.93,139.43,1,-1,-1,-1
28,4985,316.65,21.97,39.37,97.76,1,-1,-1,-1
28,4984,553.23,595.36,42.72,112.70,1,-1,-1,-1
28,4982,543.51,723.05,48.74,136.88,1,-1,-1,-1
28,4980,488.91,497.83,40.93,111.14,1,-1,-1,-1
28,4979,919.25,533.16,45.97,133.96,1,-1,-1,-1
28,4976,463.96,279.56,38.96,88.98,1,-1,-1,-1
28,4969,550.20,468.04,42.59,108.65,1,-1,-1,-1
28,4944,537.84,73.68,40.36,88.57,1,-1,-1,-1
28,4940,786.65,730.77,53.20,138.42,1,-1,-1,-1
29,4982,540.96,720.75,50.05,136.75,1,-1,-1,-1
29,4980,489.92,499.00,39.69,108.42,1,-1,-1,-1
29,4979,918.53,530.32,47.07,137.47,1,-1,-1,-1
29,4976,463.43,278.96,39.20,88.62,1,-1,-1,-1
29,4969,550.95,467.41,42.08,108.78,1,-1,-1,-1
29,4944,537.43,71.20,40.89,88.02,1,-1,-1,-1
29,4940,782.93,724.10,52.43,139.83,1,-1,-1,-1
30,4988,359.88,563.79,55.33,131.66,1,-1,-1,-1
30,4982,539.31,720.32,50.86,136.36,1,-1,-1,-1
30,4981,751.55,491.82,46.28,128.02,1,-1,-1,-1
30,4980,490.22,499.27,38.69,107.13,1,-1,-1,-1
30,4979,918.53,529.66,46.97,138.69,1,-1,-1,-1
30,4976,464.42,278.57,38.98,87.51,1,-1,-1,-1
30,4969,550.19,465.41,42.00,108.43,1,-1,-1,-1
30,4944,537.20,71.33,41.26,87.02,1,-1,-1,-1
30,4940,779.48,719.63,52.42,140.43,1,-1,-1,-1
31,4991,578.00,253.16,39.78,93.95,1,-1,-1,-1
