1,8271,1174.00,590.00,57.00,212.00,1,-1,-1,-1
1,8270,771.00,694.00,72.00,199.00,1,-1,-1,-1
1,8269,1608.00,679.00,80.00,196.00,1,-1,-1,-1
1,8268,1674.00,680.00,65.00,174.00,1,-1,-1,-1
1,8267,365.00,802.00,110.00,274.00,1,-1,-1,-1
1,8266,671.00,683.00,84.00,194.00,1,-1,-1,-1
1,8265,199.00,814.00,109.00,259.00,1,-1,-1,-1
1,8264,1480.00,640.00,67.00,230.00,1,-1,-1,-1
2,8272,1030.00,592.00,79.00,199.00,1,-1,-1,-1
2,8271,1173.59,591.96,58.83,209.09,1,-1,-1,-1
2,8270,770.71,694.82,71.58,201.35,1,-1,-1,-1
2,8269,1612.29,679.85,77.43,197.30,1,-1,-1,-1
2,8268,1672.51,678.37,62.97,174.27,1,-1,-1,-1
2,8267,366.31,804.77,104.37,267.45,1,-1,-1,-1
2,8266,671.00,692.50,90.01,217.99,1,-1,-1,-1
2,8265,200.74,816.62,106.51,255.77,1,-1,-1,-1
2,8264,1476.15,640.48,67.69,230.04,1,-1,-1,-1
3,8272,1036.43,589.95,84.13,207.10,1,-1,-1,-1
3,8271,1173.49,589.99,60.97,213.07,1,-1,-1,-1
3,8270,770.94,693.91,71.07,199.64,1,-1,-1,-1
3,8269,1618.11,677.29,78.38,198.84,1,-1,-1,-1
3,8268,1673.16,680.52,60.44,171.67,1,-1,-1,-1
3,8267,366.59,801.30,107.41,274.34,1,-1,-1,-1
3,8266,670.21,692.64,88.17,214.60,1,-1,-1,-1
3,8265,204.37,817.50,106.85,254.12,1,-1,-1,-1
3,8264,1469.87,632.65,65.74,214.71,1,-1,-1,-1
4,8271,1179.06,589.77,61.15,212.66,1,-1,-1,-1
4,8270,769.97,693.43,70.47,199.04,1,-1,-1,-1
4,8269,1630.04,673.13,75.23,193.73,1,-1,-1,-1
4,8267,367.84,801.69,109.85,276.96,1,-1,-1,-1
4,8266,670.25,691.92,86.48,210.21,1,-1,-1,-1
4,8265,206.04,815.83,108.22,254.89,1,-1,-1,-1
4,8264,1464.83,632.80,67.47,208.04,1,-1,-1,-1
5,8272,1029.54,595.33,75.91,195.35,1,-1,-1,-1
5,8271,1179.19,591.30,59.80,210.15,1,-1,-1,-1
5,8270,768.76,693.03,72.27,202.64,1,-1,-1,-1
5,8269,1641.93,672.58,71.92,183.72,1,-1,-1,-1
5,8267,368.47,801.99,110.54,277.23,1,-1,-1,-1
5,8266,669.03,692.76,87.80,219.37,1,-1,-1,-1
5,8265,208.07,815.84,107.47,253.42,1,-1,-1,-1
5,8264,1457.89,638.01,66.42,195.30,1,-1,-1,-1
6,8272,1034.73,597.12,73.17,192.46,1,-1,-1,-1
6,8271,1179.35,589.81,58.13,211.10,1,-1,-1,-1
6,8270,768.06,693.07,73.54,207.17,1,-1,-1,-1
6,8269,1640.43,674.49,73.03,182.05,1,-1,-1,-1
6,8267,368.96,801.79,112.21,278.57,1,-1,-1,-1
6,8266,669.38,693.93,86.10,223.25,1,-1,-1,-1
6,8265,209.97,815.18,105.93,255.10,1,-1,-1,-1
6,8264,1455.60,640.81,66.93,188.88,1,-1,-1,-1
7,8272,1036.19,593.71,71.37,194.33,1,-1,-1,-1
7,8271,1183.89,586.07,60.59,215.76,1,-1,-1,-1
7,8270,766.60,693.64,74.31,207.57,1,-1,-1,-1
7,8269,1631.33,675.44,75.56,183.39,1,-1,-1,-1
7,8267,368.70,807.85,109.92,272.41,1,-1,-1,-1
7,8266,670.76,691.24,84.49,222.67,1,-1,-1,-1
7,8265,212.35,815.67,105.28,256.41,1,-1,-1,-1
7,8264,1455.79,638.48,67.89,185.90,1,-1,-1,-1
8,8273,962.95,617.44,75.13,187.70,1,-1,-1,-1
8,8271,1194.58,586.95,61.22,215.84,1,-1,-1,-1
8,8270,767.79,693.42,74.03,207.09,1,-1,-1,-1
8,8269,1629.26,677.66,76.51,183.85,1,-1,-1,-1
8,8267,373.04,811.07,108.49,267.97,1,-1,-1,-1
8,8266,673.97,689.75,82.01,218.52,1,-1,-1,-1
8,8265,218.84,816.62,103.31,256.05,1,-1,-1,-1
8,8264,1456.44,638.77,68.20,183.02,1,-1,-1,-1
9,8273,965.88,619.79,73.92,187.67,1,-1,-1,-1
9,8271,1197.93,583.00,61.50,218.96,1,-1,-1,-1
9,8270,767.67,698.56,73.00,208.79,1,-1,-1,-1
9,8269,1616.03,676.97,84.42,192.61,1,-1,-1,-1
9,8267,368.92,828.18,104.15,255.65,1,-1,-1,-1
9,8266,672.95,692.40,79.32,214.69,1,-1,-1,-1
9,8265,222.92,817.88,100.95,255.45,1,-1,-1,-1
9,8264,1454.36,640.18,69.81,184.52,1,-1,-1,-1
10,8273,967.72,619.64,74.45,191.53,1,-1,-1,-1
10,8271,1199.56,581.15,61.80,223.65,1,-1,-1,-1
10,8270,767.31,700.64,72.59,210.30,1,-1,-1,-1
10,8269,1622.33,676.89,81.86,195.55,1,-1,-1,-1
10,8267,372.92,820.68,105.04,252.73,1,-1,-1,-1
10,8266,673.96,694.65,78.29,213.43,1,-1,-1,-1
10,8265,227.86,816.61,100.42,255.97,1,-1,-1,-1
10,8264,1453.74,637.46,70.35,186.39,1,-1,-1,-1
11,8271,1200.60,581.52,64.09,225.33,1,-1,-1,-1
11,8270,768.65,705.28,72.22,210.38,1,-1,-1,-1
11,8269,1618.53,675.43,83.05,199.53,1,-1,-1,-1
11,8267,375.52,819.64,107.12,252.06,1,-1,-1,-1
11,8266,676.55,698.99,76.86,215.33,1,-1,-1,-1
11,8265,233.83,816.43,99.10,256.25,1,-1,-1,-1
11,8264,1453.12,635.72,71.56,190.09,1,-1,-1,-1
12,8271,1201.53,584.80,64.91,223.72,1,-1,-1,-1
12,8270,766.71,706.53,73.65,212.57,1,-1,-1,-1
12,8269,1612.41,675.97,83.47,197.51,1,-1,-1,-1
12,8267,377.56,817.34,108.36,256.21,1,-1,-1,-1
12,8266,674.45,699.43,77.13,216.99,1,-1,-1,-1
12,8265,236.93,816.82,97.26,256.76,1,-1,-1,-1
12,8264,1450.83,633.75,72.96,196.30,1,-1,-1,-1
13,8271,1199.17,597.82,64.40,218.15,1,-1,-1,-1
13,8270,764.50,708.38,75.83,213.13,1,-1,-1,-1
13,8269,1609.59,678.80,82.69,193.50,1,-1,-1,-1
13,8267,377.41,816.75,107.89,258.53,1,-1,-1,-1
13,8266,672.58,700.99,77.40,214.07,1,-1,-1,-1
13,8265,239.73,815.91,96.37,258.40,1,-1,-1,-1
13,8264,1448.49,634.52,71.94,195.10,1,-1,-1,-1
14,8273,986.55,628.96,65.68,185.22,1,-1,-1,-1
14,8271,1200.09,589.82,67.68,221.25,1,-1,-1,-1
14,8270,767.26,710.25,74.80,211.50,1,-1,-1,-1
