1,-1,1480,640,67,230,1,-1,-1,-1
1,-1,199,814,109,259,1,-1,-1,-1
1,-1,671,683,84,194,1,-1,-1,-1
1,-1,365,802,110,274,1,-1,-1,-1
1,-1,1674,680,65,174,1,-1,-1,-1
1,-1,1608,679,80,196,1,-1,-1,-1
1,-1,771,694,72,199,1,-1,-1,-1
1,-1,1174,590,57,212,1,-1,-1,-1
2,-1,367,803,103,271,1,-1,-1,-1
2,-1,201,816,106,257,1,-1,-1,-1
2,-1,672,690,88,223,1,-1,-1,-1
2,-1,1476,641,68,229,1,-1,-1,-1
2,-1,771,694,71,203,1,-1,-1,-1
2,-1,1613,678,76,201,1,-1,-1,-1
2,-1,1173,594,60,205,1,-1,-1,-1
2,-1,1673,677,62,177,1,-1,-1,-1
2,-1,1030,592,79,199,1,-1,-1,-1
3,-1,671,693,86,211,1,-1,-1,-1
3,-1,204,818,108,253,1,-1,-1,-1
3,-1,771,694,71,199,1,-1,-1,-1
3,-1,366,800,109,277,1,-1,-1,-1
3,-1,1674,679,59,175,1,-1,-1,-1
3,-1,1618,677,79,199,1,-1,-1,-1
3,-1,1173,591,62,211,1,-1,-1,-1
3,-1,1469,636,67,206,1,-1,-1,-1
3,-1,1036,591,85,205,1,-1,-1,-1
4,-1,1463,639,72,199,1,-1,-1,-1
4,-1,671,693,85,206,1,-1,-1,-1
4,-1,770,693,70,200,1,-1,-1,-1
4,-1,1180,591,61,210,1,-1,-1,-1
4,-1,367,803,112,275,1,-1,-1,-1
4,-1,1632,672,73,194,1,-1,-1,-1
4,-1,1032,594,77,201,1,-1,-1,-1
4,-1,205,816,110,254,1,-1,-1,-1
5,-1,1456,646,69,183,1,-1,-1,-1
5,-1,768,693,74,204,1,-1,-1,-1
5,-1,670,689,86,230,1,-1,-1,-1
5,-1,1179,592,58,209,1,-1,-1,-1
5,-1,208,816,107,253,1,-1,-1,-1
5,-1,1643,675,71,178,1,-1,-1,-1
5,-1,1031,594,73,197,1,-1,-1,-1
5,-1,368,803,111,275,1,-1,-1,-1
5,-1,962,597,70,199,1,-1,-1,-1
6,-1,768,692,74,211,1,-1,-1,-1
6,-1,672,690,81,232,1,-1,-1,-1
6,-1,1455,646,71,182,1,-1,-1,-1
6,-1,1180,586,55,218,1,-1,-1,-1
6,-1,1635,677,77,181,1,-1,-1,-1
6,-1,211,812,103,262,1,-1,-1,-1
6,-1,1038,595,71,197,1,-1,-1,-1
6,-1,368,803,114,276,1,-1,-1,-1
6,-1,959,622,75,180,1,-1,-1,-1
7,-1,766,695,75,205,1,-1,-1,-1
7,-1,673,689,81,223,1,-1,-1,-1
7,-1,1456,640,72,183,1,-1,-1,-1
7,-1,213,814,104,261,1,-1,-1,-1
7,-1,1184,585,64,217,1,-1,-1,-1
7,-1,960,618,78,187,1,-1,-1,-1
7,-1,369,813,107,264,1,-1,-1,-1
7,-1,1623,677,81,184,1,-1,-1,-1
7,-1,1038,587,69,206,1,-1,-1,-1
8,-1,1457,641,71,181,1,-1,-1,-1
8,-1,677,690,78,214,1,-1,-1,-1
8,-1,769,694,73,205,1,-1,-1,-1
8,-1,963,618,75,185,1,-1,-1,-1
8,-1,222,815,100,260,1,-1,-1,-1
8,-1,1198,589,62,213,1,-1,-1,-1
8,-1,1626,679,79,185,1,-1,-1,-1
8,-1,375,814,107,262,1,-1,-1,-1
9,-1,674,694,75,212,1,-1,-1,-1
9,-1,769,699,70,213,1,-1,-1,-1
9,-1,1453,641,74,188,1,-1,-1,-1
9,-1,967,619,72,190,1,-1,-1,-1
9,-1,1198,580,61,223,1,-1,-1,-1
9,-1,225,816,97,260,1,-1,-1,-1
9,-1,368,841,99,239,1,-1,-1,-1
9,-1,1604,677,98,197,1,-1,-1,-1
10,-1,675,695,77,214,1,-1,-1,-1
10,-1,768,700,71,213,1,-1,-1,-1
10,-1,1628,673,75,205,1,-1,-1,-1
10,-1,373,817,109,249,1,-1,-1,-1
10,-1,229,814,100,260,1,-1,-1,-1
10,-1,1454,635,72,192,1,-1,-1,-1
10,-1,968,617,74,197,1,-1,-1,-1
10,-1,1199,578,61,231,1,-1,-1,-1
10,-1,1583,669,63,206,1,-1,-1,-1
10,-1,1027,536,65,121,1,-1,-1,-1
11,-1,679,697,74,224,1,-1,-1,-1
11,-1,236,814,97,261,1,-1,-1,-1
11,-1,1616,673,84,205,1,-1,-1,-1
